date,hours,deepsleep,lenadjust,noise,cycles,snore,cycle_duration
2020-01-17,7.777333333333333,0.44001877,-11.866666666666667,0.015160881066666666,9.0,256.0,0.8641481481481481
2020-01-18,7.815333333333332,0.44120675666666664,-12.333333333333334,0.0145172376,9.0,240.0,0.8683703703703702
2020-01-19,8.151333333333334,0.45700870000000005,-12.8,0.015444387066666667,9.4,240.0,0.8671631205673759
2020-01-20,8.345333333333334,0.44209677333333336,-12.933333333333334,0.015220223400000002,9.4,240.0,0.8878014184397164
2020-01-22,8.383333333333333,0.43331472000000004,-12.6,0.016411076933333334,9.4,234.0,0.8918439716312055
2020-01-23,7.846,0.43636454866666674,-10.933333333333334,0.017199252800000002,9.266666666666667,234.0,0.8466906474820143
2020-01-25,8.221333333333334,0.4308645486666667,-10.6,0.018486823599999997,9.466666666666667,234.0,0.8684507042253522
2020-01-27,8.01,0.4283813833333333,-9.933333333333334,0.018572277533333334,9.066666666666666,234.0,0.8834558823529411
2020-01-28,8.228666666666665,0.42589821800000005,-42.86666666666667,0.018657731466666667,8.666666666666666,234.0,0.9494615384615384
2020-01-29,7.7106666666666674,0.42962581666666666,-41.93333333333333,0.01825351246666667,8.533333333333333,0.0,0.9035937500000001
2020-01-30,7.5053333333333345,0.44314737666666665,-41.266666666666666,0.017762695666666665,8.533333333333333,0.0,0.8795312500000001
2020-01-31,7.663333333333333,0.44575180333333336,-43.0,0.0179458936,8.266666666666667,0.0,0.9270161290322579
2020-01-02,7.399333333333333,0.435434192,-42.06666666666667,0.017976228799999997,7.6,0.0,0.9735964912280701
2020-02-02,7.509333333333333,0.4398462226666666,-42.46666666666667,0.018004193,7.666666666666667,0.0,0.9794782608695651
2020-03-02,7.446000000000001,0.44958529566666666,-41.46666666666667,0.017839301066666667,7.666666666666667,0.0,0.9712173913043479
2020-04-02,7.547333333333333,0.46803211066666667,-40.733333333333334,0.018736451866666667,8.0,0.0,0.9434166666666666
2020-05-02,7.277333333333333,0.46295854,-40.733333333333334,0.019458755333333334,7.6,0.0,0.9575438596491228
2020-06-02,7.018666666666666,0.4573798866666666,-40.6,0.018491457066666668,7.8,0.0,0.8998290598290598
2020-07-02,6.79,0.47579429999999995,-41.13333333333333,0.017839514133333335,7.533333333333333,0.0,0.9013274336283186
2020-08-02,7.092,0.488980576,-41.46666666666667,0.01724075493333333,7.866666666666666,0.0,0.9015254237288136
2020-09-02,7.794666666666667,0.49353038533333327,-41.8,0.016455144533333334,8.066666666666666,0.0,0.9662809917355373
2020-10-02,7.407333333333333,0.5019981253333333,-42.13333333333333,0.015425093266666665,8.2,0.0,0.9033333333333333
2020-11-02,7.741333333333333,0.5202388653333333,-42.46666666666667,0.0150910922,8.6,0.0,0.9001550387596899
2020-12-02,7.674666666666667,0.5323420413333333,-11.333333333333334,0.014217599333333332,8.866666666666667,0.0,0.8655639097744361
2020-02-13,8.533333333333333,0.5387126983333334,-11.8,0.015154286666666668,10.333333333333334,0.0,0.8258064516129031
2020-02-14,8.363333333333333,0.535512537,-12.133333333333333,0.015752142733333332,10.266666666666667,0.0,0.8146103896103896
2020-02-15,8.555333333333332,0.5403442263333333,-10.733333333333333,0.016044785533333335,10.466666666666667,0.0,0.8173885350318469
2020-02-16,8.700666666666667,0.5573904863333332,-10.933333333333334,0.016116573333333335,10.733333333333333,0.0,0.8106211180124224
2020-02-17,8.584666666666667,0.5527206023333334,-11.333333333333334,0.015995442066666667,10.266666666666667,0.0,0.8361688311688311
2020-02-18,8.758000000000001,0.5677090676666666,-11.333333333333334,0.01617369893333333,10.6,0.0,0.8262264150943397
2020-02-19,8.767333333333333,0.5527495056666667,-11.333333333333334,0.015610798066666666,10.333333333333334,0.0,0.8484516129032258
2020-02-20,8.801333333333334,0.563314773,-10.733333333333333,0.015042660866666668,10.466666666666667,0.0,0.8408917197452229
2020-02-21,9.161999999999999,0.5704479996666667,-12.466666666666667,0.015068749800000001,10.333333333333334,0.0,0.8866451612903224
2020-02-22,9.409999999999998,0.5550052129999999,-12.466666666666667,0.015119744266666669,10.466666666666667,0.0,0.899044585987261
2020-02-23,9.211333333333332,0.5563559736666667,-12.466666666666667,0.0149023148,10.533333333333333,0.0,0.8744936708860759
2020-02-24,8.963999999999999,0.5481539016666667,-13.866666666666667,0.014991722333333334,10.2,0.0,0.8788235294117647
2020-02-25,9.146666666666667,0.5540282683333333,-13.866666666666667,0.015436045,10.533333333333333,0.0,0.8683544303797468
2020-02-26,9.252666666666666,0.5412362483333334,-13.933333333333334,0.015934080666666666,10.333333333333334,0.0,0.8954193548387096
2020-02-27,9.022,0.533691899,-11.6,0.01588641853333333,10.066666666666666,0.0,0.896225165562914
2020-02-28,8.502666666666666,0.5378918153333333,-10.466666666666667,0.015490241733333333,9.2,0.0,0.9242028985507247
2020-02-29,8.882000000000001,0.5293800353333333,-10.333333333333334,0.015640163133333333,9.2,0.0,0.9654347826086959
2020-01-03,8.662666666666667,0.5206143833333333,-10.0,0.015498896266666666,9.4,0.0,0.9215602836879432
2020-02-03,8.152,0.5138686593333334,-9.6,0.0170631164,9.066666666666666,0.0,0.8991176470588235
2020-03-03,8.076,0.4934982873333333,-8.8,0.016978098733333332,8.933333333333334,0.0,0.9040298507462687
2020-04-03,7.8340000000000005,0.49019932066666666,-9.466666666666667,0.016891282,8.4,0.0,0.9326190476190477
2020-05-03,7.688666666666666,0.5049459426666666,-9.466666666666667,0.016930148199999998,8.733333333333333,0.0,0.880381679389313
2020-06-03,7.784,0.5016475893333333,-13.133333333333333,0.0170979444,8.933333333333334,0.0,0.8713432835820895
2020-07-03,7.433333333333334,0.489807302,-12.0,0.01728861693333333,8.6,0.0,0.8643410852713179
2020-08-03,7.3839999999999995,0.5047961886666666,-11.0,0.018796436333333333,9.066666666666666,0.0,0.8144117647058823
2020-09-03,7.252,0.4903854146666667,-11.0,0.01924826013333333,8.733333333333333,0.0,0.8303816793893131
2020-10-03,7.14,0.4966658826666667,-9.6,0.019149365133333332,8.8,0.0,0.8113636363636363
2020-11-03,7.357333333333334,0.48198593866666667,-10.266666666666667,0.01901031673333333,8.333333333333334,0.0,0.88288
2020-12-03,7.210666666666667,0.4752984786666667,-10.2,0.0182693004,8.2,0.0,0.879349593495935
2020-03-13,7.379333333333333,0.4805110386666667,-11.933333333333334,0.019348821199999998,8.6,0.0,0.858062015503876
2020-03-14,7.394,0.469059962,-12.066666666666666,0.0197400768,8.733333333333333,0.0,0.8466412213740458
2020-03-15,7.480666666666666,0.46737019266666663,-12.266666666666667,0.018624063466666667,8.6,0.0,0.8698449612403101
2020-03-16,7.328,0.4840368573333333,-12.266666666666667,0.01796278653333333,8.066666666666666,0.0,0.9084297520661158
2020-03-17,7.974666666666667,0.49094583866666663,-13.4,0.015796142933333333,8.666666666666666,0.0,0.9201538461538462
2020-03-18,7.879333333333333,0.5059688706666666,-14.066666666666666,0.015803284999999997,8.933333333333334,0.0,0.8820149253731343
2020-03-19,8.196666666666665,0.4965995006666667,-13.4,0.015605269133333332,9.266666666666667,0.0,0.8845323741007192
2020-03-20,8.362,0.492024774,-13.4,0.016532560733333333,9.4,0.0,0.8895744680851063
2020-03-21,8.422,0.4783395626666666,-9.866666666666667,0.0163357994,9.333333333333334,0.0,0.9023571428571429
2020-03-22,8.560666666666666,0.48110648000000006,-8.933333333333334,0.016350581399999998,9.6,0.0,0.8917361111111111
2020-03-23,8.636666666666667,0.4442270466666667,-44.666666666666664,0.015393591,8.733333333333333,0.0,0.9889312977099237
2020-03-24,8.886,0.4533179546666667,-44.666666666666664,0.015121327533333333,9.2,0.0,0.9658695652173913
2020-03-25,9.031333333333333,0.4534071406666666,-44.666666666666664,0.0148303078,9.133333333333333,0.0,0.9888321167883212
2020-03-26,9.016666666666667,0.45539592133333334,-44.0,0.014987014333333331,9.333333333333334,0.0,0.9660714285714286
2020-03-27,8.874666666666666,0.4613861253333333,-44.0,0.015019524533333332,9.333333333333334,0.0,0.9508571428571427
2020-03-28,8.698666666666666,0.465691312,-42.733333333333334,0.0140002722,9.266666666666667,0.0,0.9387050359712229
